,idOriginal,newClusters,xs,ys,point,xVal,yVal,centerX,centerY,distNoSqrt,dist,theta,spiralX,spiralY,spiral7X
323,003o0000005Be3W,6,0.45097,-0.36929,324,-4,-4.5,0.24724926,-0.35392868,0.04173811,0.20429907,6.007067377,0.196560431,-0.055696562,0.196560431
324,003o0000005Be2U,6,0.29178,-0.3828,325,-4.5,4.5,0.24724926,-0.35392868,0.00281654,0.053071084,1.58374221,-0.000687033,0.053066636,-0.000687033
325,003o0000005Be4H,6,0.15981,-0.42555,326,-4.5,-4,0.24724926,-0.35392868,0.012775238,0.113027597,3.353070158,-0.110509551,-0.023725026,-0.110509551
326,003o0000005Be4R,6,0.17647,-0.36894,327,-4.5,-3.5,0.24724926,-0.35392868,0.005235043,0.0723536,2.155052742,-0.039908747,0.060351763,-0.039908747
327,003o0000005BdzZ,6,0.13929,-0.46694,328,-4.5,-3,0.24724926,-0.35392868,0.02442676,0.156290628,4.616930688,-0.014896589,-0.155579086,-0.014896589
328,003o0000005Bdzf,6,0.12827,-0.4022,329,-4.5,-2.5,0.24724926,-0.35392868,0.016486185,0.128398538,3.803328337,-0.101297056,-0.078899246,-0.101297056
329,003o0000005BdzK,6,0.16169,-0.47808,330,-4.5,-2,0.24724926,-0.35392868,0.022733937,0.150777774,4.456472247,-0.038166739,-0.145867191,-0.038166739
330,003o0000005Bdyp,6,0.15144,-0.46546,331,-4.5,-1.5,0.24724926,-0.35392868,0.02161865,0.147032818,4.347372661,-0.052485502,-0.137345993,-0.052485502
331,003o0000005Be4S,6,0.11907,-0.42703,332,-4.5,-1,0.24724926,-0.35392868,0.021773726,0.147559228,4.362713029,-0.050552816,-0.138629501,-0.050552816
332,003o0000005Be4G,6,0.36664,-0.17282,333,-4.5,-0.5,0.24724926,-0.35392868,0.047054503,0.216920499,6.370405891,0.216095918,0.018895953,0.216095918
333,003o0000005Be2T,6,0.32376,-0.22404,334,-4.5,0,0.24724926,-0.35392868,0.022724963,0.15074801,4.455605454,-0.038285602,-0.145805265,-0.038285602
334,003o0000005Be4V,6,0.13726,-0.26657,335,-4.5,0.5,0.24724926,-0.35392868,0.019729176,0.140460586,4.155715685,-0.074214415,-0.119253498,-0.074214415
335,003o0000005Be2Q,6,0.12292,-0.33877,336,-4.5,1,0.24724926,-0.35392868,0.01568755,0.125249952,3.711207378,-0.105474089,-0.067548257,-0.105474089
336,003o0000005BdzX,6,0.03628,-0.32057,337,-4.5,1.5,0.24724926,-0.35392868,0.04562083,0.213590333,6.274624401,0.213582506,-0.001828504,0.213582506
337,003o0000005Be9Y,6,0.43105,-0.32183,338,-4.5,2,0.24724926,-0.35392868,0.034813037,0.186582521,5.49556412,0.131640148,-0.132226732,0.131640148
338,003o0000005Be9K,6,0.38455,-0.29393,339,-4.5,2.5,0.24724926,-0.35392868,0.022451335,0.149837695,4.429092928,-0.041882907,-0.143865065,-0.041882907
339,003o0000005Be8B,6,0.32473,-0.17351,340,-4.5,3,0.24724926,-0.35392868,0.038554165,0.196352146,5.777843484,0.171809904,-0.095055363,0.171809904
340,003o0000005BdzA,6,-0.05214,-0.49228,341,-4.5,3.5,0.24724926,-0.35392868,0.108775017,0.329810577,9.581667915,-0.325759842,-0.051531953,-0.325759842
341,003o0000005BeA3,6,0.34709,-0.4799,342,-4.5,4,0.24724926,-0.35392868,0.025836947,0.160738753,4.74627391,0.005445579,-0.160646483,0.005445579
342,003o0000005Be8A,6,0.24728,-0.35841,343,-4.5,4.5,0.24724926,-0.35392868,2.01E-05,0.004481425,0.134382549,0.004441022,0.000600414,0.004441022
343,003o0000005Be6x,6,0.25778,-0.34849,344,-4,4.5,0.24724926,-0.35392868,0.000140476,0.011852246,0.355146605,0.011112612,0.004121356,0.011112612
344,003o0000005Be7j,6,0.12321,-0.56412,345,-3.5,4.5,0.24724926,-0.35392868,0.059566129,0.244061732,7.148763799,0.158200746,0.185845777,0.158200746
345,003o0000005Be6l,6,0.29903,-0.3437,346,-3,4.5,0.24724926,-0.35392868,0.002785871,0.05278135,1.575141248,-0.00022933,0.052780852,-0.00022933
346,003o0000005BdzJ,6,0.33694,-0.40854,347,-2.5,4.5,0.24724926,-0.35392868,0.011026825,0.105008691,3.117636234,-0.104978559,0.002515392,-0.104978559
347,003o0000005Be6o,6,0.31052,-0.31103,348,-2,4.5,0.24724926,-0.35392868,0.005843483,0.07644268,2.275926595,-0.049545026,0.058213174,-0.049545026
348,003o0000005Be6q,6,0.21472,-0.29473,349,-1.5,4.5,0.24724926,-0.35392868,0.004562636,0.067547291,2.012852851,-0.028896677,0.061054226,-0.028896677
349,003o0000005Be6t,6,0.30294,-0.27596,350,-1,4.5,0.24724926,-0.35392868,0.009180574,0.09581531,2.847264447,-0.091694987,0.027795735,-0.091694987
350,003o0000005Be6u,6,0.21862,-0.25555,351,-0.5,4.5,0.24724926,-0.35392868,0.010497999,0.102459744,3.042722075,-0.10195936,0.010113758,-0.10195936
351,003o0000005Be6w,6,0.23473,-0.40448,352,0,4.5,0.24724926,-0.35392868,0.002712168,0.052078478,1.554273884,0.000860425,0.052071369,0.000860425
352,003o0000005Be71,6,0.16953,-0.38505,353,0.5,4.5,0.24724926,-0.35392868,0.00700882,0.083718695,2.490766197,-0.066605201,0.05072048,-0.066605201
353,003o0000005Be78,6,0.21307,-0.42007,354,1,4.5,0.24724926,-0.35392868,0.005542896,0.074450628,2.217053402,-0.044834354,0.059437166,-0.044834354
354,003o0000005Be7Q,6,0.21092,-0.34643,355,1.5,4.5,0.24724926,-0.35392868,0.001376045,0.037095085,1.10874472,0.016536452,0.033205287,0.016536452
355,003o0000005Be7R,6,0.10543,-0.3748,356,2,4.5,0.24724926,-0.35392868,0.020548315,0.143346833,4.239913492,-0.065235992,-0.127642391,-0.065235992
356,003o0000005Be9x,6,0.07185,-0.52382,357,2.5,4.5,0.24724926,-0.35392868,0.059627961,0.244188372,7.152386138,0.157608252,0.186514343,0.157608252
357,003o0000005Be8c,6,-0.0263,-0.42378,358,3,4.5,0.24724926,-0.35392868,0.079708405,0.282326769,8.239314627,-0.106117523,0.261624685,-0.106117523
358,003o0000005Be8F,6,0.04237,-0.47808,359,3.5,4.5,0.24724926,-0.35392868,0.057389061,0.239560142,7.019945989,0.177429959,0.160958601,0.177429959
359,003o0000005Be9R,6,0.0012,-0.38437,360,4,4.5,0.24724926,-0.35392868,0.061466912,0.247925215,7.259233342,0.138912569,0.205353867,0.138912569
360,003o0000005Be8O,6,0.40927,-0.26551,361,4.5,4.5,0.24724926,-0.35392868,0.034068583,0.184576768,5.437544943,0.122420942,-0.138136512,0.122420942
361,003o0000005Be8v,6,0.25119,-0.44038,362,5,4.5,0.24724926,-0.35392868,0.00748936,0.086541089,2.574020538,-0.072972196,0.046523315,-0.072972196
362,003o0000005Be86,6,0.06838,-0.3661,363,5,4,0.24724926,-0.35392868,0.032142353,0.179282886,5.284304288,0.097035707,-0.15075286,0.097035707
363,003o0000005Be7k,6,0.07254,-0.40305,364,5,3.5,0.24724926,-0.35392868,0.03293623,0.181483414,5.348021434,0.107744265,-0.146039046,0.107744265
364,003o0000005Be9s,6,0.3019,-0.43868,365,5,3,0.24724926,-0.35392868,0.01016949,0.100843887,2.995212259,-0.099765413,0.014708908,-0.099765413
365,003o0000005Be9v,6,0.17002,-0.33259,366,5,2.5,0.24724926,-0.35392868,0.006419698,0.080123017,2.384634723,-0.058243697,0.055021538,-0.058243697
366,003o0000005Bdze,6,0.01102,-0.41549,367,5,2,0.24724926,-0.35392868,0.059594059,0.244118945,7.150400304,0.157933411,0.186148051,0.157933411
367,003o0000005Be7h,6,0.17334,-0.20113,368,5,1.5,0.24724926,-0.35392868,0.028810015,0.169735133,5.007531483,0.049371909,-0.162395905,0.049371909
368,003o0000005Be9y,6,0.44426,-0.40301,369,5,1,0.24724926,-0.35392868,0.041222208,0.203032529,5.970558261,0.193191315,-0.062444564,0.193191315
369,003o0000005EQKB,4,-0.40802,0.09889,370,5,0.5,-0.22501902,-0.16249634,0.101812177,0.319080205,9.279372335,-0.31571302,0.046232739,4.68428698
370,003o0000005Be7M,4,-0.22669,0.13464,371,5,0,-0.22501902,-0.16249634,0.088292797,0.297141038,8.659400381,-0.214274589,0.205862083,4.785725411
371,003o0000005Be9F,4,-0.16016,-0.00916,372,5,-0.5,-0.22501902,-0.16249634,0.027718726,0.166489416,4.913327348,0.03322944,-0.163139603,5.03322944
372,003o0000005Be9r,4,-0.18115,0.05723,373,5,-1,-0.22501902,-0.16249634,0.050204155,0.224062838,6.575626229,0.21454981,0.064595158,5.21454981
373,003o0000005Be7i,4,-0.00616,-0.00284,374,5,-1.5,-0.22501902,-0.16249634,0.073389418,0.270904813,7.914618989,-0.016416887,0.270406922,4.983583113
374,003o0000005Be8i,4,-0.24263,-0.21869,375,5,-2,-0.22501902,-0.16249634,0.003467874,0.058888658,1.75633709,-0.010863664,0.05787793,4.989136336
375,003o0000005Be9V,4,-0.10985,-0.06361,376,5,-2.5,-0.22501902,-0.16249634,0.023042411,0.151797271,4.486158896,-0.034048928,-0.147929314,4.965951072
376,003o0000005Be90,4,-0.00474,-0.05176,377,5,-3,-0.22501902,-0.16249634,0.060785384,0.24654692,7.21983273,0.146077104,0.198612345,5.146077104
377,003o0000005Be9g,4,-0.01528,-0.37136,378,5,-3.5,-0.22501902,-0.16249634,0.087614485,0.295997441,8.627013446,-0.20669756,0.211874028,4.79330244
378,003o0000005Be4Y,4,-0.0612,-0.44704,379,5,-4,-0.22501902,-0.16249634,0.107801766,0.328331792,9.540043826,-0.326153062,-0.0377617,4.673846938
379,003o0000005Be4I,4,-0.04774,-0.23253,380,5,-4.5,-0.22501902,-0.16249634,0.036332564,0.190611029,5.612026476,0.149267787,-0.118539834,5.149267787
380,003o0000005Be4T,4,-0.02308,-0.25981,381,5,-5,-0.22501902,-0.16249634,0.050249316,0.224163593,6.578519193,0.214458433,0.065244898,5.214458433
381,003o0000005BdzH,4,-0.01031,-0.28136,382,4.5,-5,-0.22501902,-0.16249634,0.060228533,0.245415022,7.187468013,0.151727719,0.192891763,5.151727719
382,003o0000005BdzL,4,-0.11327,-0.32869,383,4,-5,-0.22501902,-0.16249634,0.040108176,0.200270258,5.890902664,0.185057492,-0.076563051,5.185057492
383,003o0000005Bdx8,4,0.03089,-0.2711,384,3.5,-5,-0.22501902,-0.16249634,0.077284181,0.278000326,8.116408124,-0.072120159,0.268482521,4.927879841
384,003o0000005Be2S,4,-0.04826,-0.29192,385,3,-5,-0.22501902,-0.16249634,0.047994235,0.219075866,6.432365484,0.216642647,0.032560691,5.216642647
385,003o0000005BdyO,4,0.00503,-0.20657,386,2.5,-5,-0.22501902,-0.16249634,0.054865039,0.234232874,6.867357476,0.195389785,0.129181543,5.195389785
386,003o0000005BdzY,4,-0.01292,-0.32655,387,2,-5,-0.22501902,-0.16249634,0.071899598,0.268141003,7.835945563,0.004835948,0.268097391,5.004835948
387,003o0000005Be4M,4,-0.06847,-0.2107,388,1.5,-5,-0.22501902,-0.16249634,0.026831189,0.163802285,4.835290889,0.020080971,-0.162566734,5.020080971
388,003o0000005Be6p,4,-0.30878,0.34294,389,1,-5,-0.22501902,-0.16249634,0.262481796,0.512329772,14.63241713,-0.243485645,0.450773265,4.756514355
389,003o0000005Be72,4,0.00377,-0.61065,390,0.5,-5,-0.22501902,-0.16249634,0.253186119,0.503176031,14.38312101,-0.122514202,0.488033184,4.877485798
390,003o0000005Be8z,4,-0.43153,-0.12442,391,0,-5,-0.22501902,-0.16249634,0.044096593,0.209991887,6.171057915,0.208673202,-0.023496535,5.208673202
391,003o0000005Be7a,4,-0.51395,-0.0052,392,-0.5,-5,-0.22501902,-0.16249634,0.10822325,0.328973023,9.558094282,-0.326053892,-0.043727674,4.673946108
392,003o0000005Be9T,4,-0.38166,-0.09011,393,-1,-5,-0.22501902,-0.16249634,0.029776179,0.172557755,5.08940759,0.063527157,-0.160438397,5.063527157
393,003o0000005Be99,4,0.00255,-0.13237,394,-1.5,-5,-0.22501902,-0.16249634,0.052695255,0.229554471,6.733226228,0.206697572,0.099856741,5.206697572
394,003o0000005Be9Q,4,-0.62793,0.01905,395,-2,-5,-0.22501902,-0.16249634,0.195296331,0.441923445,12.70419906,0.437732547,0.060716959,5.437732547
395,003o0000005Be7J,4,-0.47019,0.02559,396,-2.5,-5,-0.22501902,-0.16249634,0.095485281,0.309006927,8.99503288,-0.280909541,0.12874436,4.719090459
396,003o0000005Be8t,4,-0.52373,-0.1049,397,-3,-5,-0.22501902,-0.16249634,0.092545588,0.304213063,8.859526496,-0.256893919,0.162945091,4.743106081
397,003o0000005Be9N,4,-0.52392,-0.06847,398,-3.5,-5,-0.22501902,-0.16249634,0.098182748,0.313341265,9.117444761,-0.298659257,0.094791332,4.701340743
398,003o0000005Be7y,4,0.05856,0.05152,399,-4,-5,-0.22501902,-0.16249634,0.126220054,0.355274618,10.29661091,-0.228592389,-0.271966126,4.771407611
399,003o0000005Be7r,4,-0.20104,-0.40302,400,-4.5,-5,-0.22501902,-0.16249634,0.058426624,0.241716,7.081651967,0.168670836,0.173138018,5.168670836
400,003o0000005Be8k,4,-0.35967,-0.2749,401,-5,-5,-0.22501902,-0.16249634,0.030765469,0.175400881,5.171833308,0.077781543,-0.157211643,5.077781543
401,003o0000005Be8y,4,-0.38425,-0.35133,402,-5,4.5,-0.22501902,-0.16249634,0.061012656,0.247007401,7.232997418,0.143717776,0.20089265,5.143717776
402,003o0000005Be9f,4,-0.3917,-0.1474,403,-5,-4,-0.22501902,-0.16249634,0.028010449,0.167363223,4.938694678,0.037552786,-0.16309579,5.037552786
403,003o0000005Be9z,4,-0.4356,-0.06671,404,-5,-3.5,-0.22501902,-0.16249634,0.053519372,0.231342543,6.784504954,0.202875641,0.111179344,5.202875641
404,003o0000005Be9X,4,-0.33327,-0.31295,405,-5,-3,-0.22501902,-0.16249634,0.034354578,0.185349881,5.459910972,0.126005212,-0.135931104,5.126005212
405,003o0000005Be8n,4,-0.55385,-0.24887,406,-5,-2.5,-0.22501902,-0.16249634,0.115590223,0.339985621,9.867757178,-0.307169761,-0.145729064,4.692830239
406,003o0000005Be7g,4,-0.28324,-0.29889,407,-5,-2,-0.22501902,-0.16249634,0.021992913,0.148300078,4.384299858,-0.047787426,-0.140389725,4.952212574
407,003o0000005Be7G,4,-0.52476,-0.12889,408,-5,-1.5,-0.22501902,-0.16249634,0.090974041,0.301619033,8.786150915,-0.242174423,0.179793187,4.757825577
408,003o0000005Be83,4,0.07383,-0.22269,409,-5,-1,-0.22501902,-0.16249634,0.092934013,0.304850805,8.877560372,-0.260335134,0.158617878,4.739664866
409,003o0000005Be9o,4,-0.41141,-0.22675,410,-5,-0.5,-0.22501902,-0.16249634,0.03887013,0.197155092,5.801019858,0.174678009,-0.091420586,5.174678009
410,003o0000005EQNB,2,-0.22083,0.35056,411,-5,0,0.08462226,-0.24290097,0.445497006,0.667455621,18.79535408,0.666475422,-0.036159615,10.66647542
411,003o0000005EQLK,2,0.27811,-0.4957,412,-5,0.5,0.08462226,-0.24290097,0.101344855,0.318347067,9.258696144,-0.313966639,0.052628933,9.686033361
412,003o0000005Be02,2,0.35762,-0.31281,413,-5,1,0.08462226,-0.24290097,0.079415039,0.28180674,8.224546844,-0.102054151,0.262678489,9.897945849
413,003o0000005Be3M,2,0.13229,-0.17092,414,-5,1.5,0.08462226,-0.24290097,0.007453473,0.086333501,2.56789873,-0.07251167,0.046856496,9.92748833
414,003o0000005Be0N,2,0.33048,-0.09864,415,-5,2,0.08462226,-0.24290097,0.081257256,0.285056583,8.316811989,-0.127272768,0.255066459,9.872727232
415,003o0000005Bes7,2,0.10238,-0.15352,416,-5,2.5,0.08462226,-0.24290097,0.008304295,0.091127905,2.709222897,-0.082741889,0.038184748,9.917258111
416,003o0000005EQJ1,2,0.30329,-0.16771,417,-5,3,0.08462226,-0.24290097,0.053469262,0.231234216,6.781398825,0.20312484,0.110496886,10.20312484
417,003o0000005EQMc,2,0.40563,0.01926,418,-5,3.5,0.08462226,-0.24290097,0.171774343,0.414456685,11.94519416,0.337033826,-0.241210579,10.33703383
418,003o0000005EQMe,2,0.29717,-0.1042,419,-5,4,0.08462226,-0.24290097,0.064414501,0.25380012,7.427060203,0.105091147,0.231020241,10.10509115
419,003o0000005EQMw,2,0.31819,-0.07408,420,-5,4.5,0.08462226,-0.24290097,0.083054409,0.288191619,8.405763896,-0.151071724,0.245421563,9.848928276
420,003o0000005EQN5,2,0.34969,-0.06535,421,-5,5,0.08462226,-0.24290097,0.101785254,0.319038013,9.278182492,-0.315616047,0.046602192,9.684383953
421,003o0000005Bdza,2,-0.01416,-0.43816,422,-4.5,5,0.08462226,-0.24290097,0.047884024,0.218824184,6.425131809,0.21662336,0.030957124,10.21662336
422,003o0000005Be4O,2,0.06801,-0.26045,423,-4,5,0.08462226,-0.24290097,0.000583936,0.02416476,0.723196623,0.018116178,0.015991865,10.01811618
423,003o0000005Be7u,2,0.32243,0.33382,424,-3.5,5,0.08462226,-0.24290097,0.389159598,0.623826577,17.63616081,0.218240021,-0.584406444,10.21824002
424,003o0000005Be9a,2,0.01412,-0.50305,425,-3,5,0.08462226,-0.24290097,0.072648086,0.26953309,7.875577264,-0.005820284,0.269470241,9.994179716
425,003o0000005Be8M,2,0.23914,-0.49348,426,-2.5,5,0.08462226,-0.24290097,0.086665582,0.294390187,8.581483845,-0.19577132,0.219861713,9.80422868
426,003o0000005Be7m,2,-0.09528,-0.34643,427,-2,5,0.08462226,-0.24290097,0.043083083,0.207564648,6.101159414,0.204135468,-0.037573844,10.20413547
427,003o0000005Be6y,2,0.1036,-0.50472,428,-1.5,5,0.08462226,-0.24290097,0.068909359,0.262505922,7.675411784,0.046626918,0.258331743,10.04662692
428,003o0000005Be8E,2,-0.15437,-0.31797,429,-1,5,0.08462226,-0.24290097,0.06275266,0.25050481,7.332947062,0.124695706,0.217263988,10.12469571
429,003o0000005Be97,2,-0.1263,-0.4015,430,-0.5,5,0.08462226,-0.24290097,0.069641852,0.263897427,7.715069353,0.03654081,0.261355354,10.03654081
430,003o0000005Be7c,2,-0.1646,-0.46676,431,0,5,0.08462226,-0.24290097,0.1122246,0.334999403,9.72762907,-0.319753596,-0.09991115,9.680246404
431,003o0000005Be7t,2,0.47048,-0.11363,432,0.5,5,0.08462226,-0.24290097,0.165597179,0.406936333,11.73670845,0.2747329,-0.300198289,10.2747329
432,003o0000005Be9B,2,-0.14241,-0.3547,433,1,5,0.08462226,-0.24290097,0.06404267,0.253066533,7.40611428,0.109588997,0.22810726,10.109589
433,003o0000005Be7f,2,-0.09933,-0.3957,434,1.5,5,0.08462226,-0.24290097,0.057185978,0.239135898,7.00780009,0.179054155,0.158510526,10.17905416
434,003o0000005Be70,2,-0.18927,-0.44225,435,2,5,0.08462226,-0.24290097,0.114757006,0.338758034,9.833270348,-0.31088527,-0.134563571,9.68911473
435,003o0000005Be6z,2,0.03033,-0.51155,436,2.5,5,0.08462226,-0.24290097,0.075119951,0.27408019,8.004957038,-0.041222349,0.270962486,9.958777651
436,003o0000005Be6a,2,0.21204,-0.46606,437,3,5,0.08462226,-0.24290097,0.066035233,0.256973215,7.517627137,0.084813513,0.242573496,10.08481351
437,003o0000005Be7S,2,-0.11134,-0.27323,438,3.5,5,0.08462226,-0.24290097,0.039321057,0.198295379,5.833927157,0.178618436,-0.086119171,10.17861844
438,003o0000005Be95,2,-0.42924,0.39769,439,4,5,0.08462226,-0.24290097,0.674411213,0.821225434,22.81093242,-0.560387183,-0.600314433,9.439612817
439,003o0000005Be92,2,-0.11617,-0.44365,440,4.5,5,0.08462226,-0.24290097,0.080617705,0.283932571,8.284906968,-0.118601963,0.257975346,9.881398037
440,003o0000005Be8P,2,0.15159,-0.25504,441,5,5,0.08462226,-0.24290097,0.004632034,0.06805905,2.028000216,-0.030044049,0.061068727,9.969955951
441,003o0000005Be4X,3,0.58914,0.08527,442,5.5,5,0.3863704,0.2248236,0.060590718,0.246151819,7.20853628,0.148073676,0.196633935,15.14807368
442,003o0000005Be6j,3,0.55811,0.0164,443,5.5,4.5,0.3863704,0.2248236,0.072934887,0.270064598,7.890706167,-0.009915767,0.269882502,14.99008423
443,003o0000005Be9i,3,0.5054,0.16979,444,5.5,4,0.3863704,0.2248236,0.017196743,0.131136352,3.883384998,-0.096681432,-0.088597086,14.90331857
444,003o0000005Be74,3,0.46965,0.23166,445,5.5,3.5,0.3863704,0.2248236,0.006982228,0.083559728,2.486075642,-0.066240544,0.050935435,14.93375946
445,003o0000005Be6m,3,0.53448,0.21044,446,5.5,3,0.3863704,0.2248236,0.022143342,0.14880639,4.399050953,-0.045867463,-0.141561002,14.95413254
446,003o0000005Be6n,3,0.53861,0.12777,447,5.5,2.5,0.3863704,0.2248236,0.032596297,0.180544446,5.320836566,0.103198183,-0.148143282,15.10319818
447,003o0000005Be6r,3,0.58758,0.16043,448,5.5,2,0.3863704,0.2248236,0.044631839,0.211262488,6.207635121,0.21065985,-0.015945741,15.21065985
448,003o0000005Be6s,3,0.49616,0.15879,449,5.5,1.5,0.3863704,0.2248236,0.016414193,0.128117886,3.795119328,-0.101718498,-0.077894414,14.8982815
449,003o0000005Be7p,3,0.51469,0.09413,450,5.5,1,0.3863704,0.2248236,0.033546737,0.183157683,5.396482412,0.115750287,-0.141945792,15.11575029
450,003o0000005Be9w,3,0.52297,0.0565,451,5.5,0.5,0.3863704,0.2248236,0.046992285,0.21677704,6.366281021,0.216029059,0.01799252,15.21602906
451,003o0000005Be9C,3,0.52723,0.14993,452,5.5,0,0.3863704,0.2248236,0.025450478,0.15953206,4.711196541,-0.000190232,-0.159531947,14.99980977
452,003o0000005Be9J,3,0.49947,0.11532,453,5.5,-0.5,0.3863704,0.2248236,0.024782558,0.157424769,4.649920009,-0.009827769,-0.157117704,14.99017223
453,003o0000005Be7U,3,0.28002,0.35782,454,5.5,-1,0.3863704,0.2248236,0.02899845,0.170289313,5.023610161,0.052146228,-0.16210867,15.05214623
454,003o0000005Be7V,3,0.19924,0.17994,455,5.5,-1.5,0.3863704,0.2248236,0.037032324,0.192437845,5.664809114,0.156802373,-0.111558684,15.15680237
455,003o0000005Be7W,3,0.20592,0.29021,456,5.5,-2,0.3863704,0.2248236,0.036837728,0.191931572,5.650183094,0.154745814,-0.11354057,15.15474581
456,003o0000005Be7X,3,0.26024,0.36552,457,5.5,-2.5,0.3863704,0.2248236,0.035704355,0.18895596,5.564190106,0.142183294,-0.124451861,15.14218329
457,003o0000005Be7Y,3,0.3697,0.12279,458,5.5,-3,0.3863704,0.2248236,0.010688758,0.103386449,3.069962472,-0.10312133,0.007399259,14.89687867
458,003o0000005Be7Z,3,0.20886,0.29922,459,5.5,-3.5,0.3863704,0.2248236,0.037044766,0.19247017,5.665742932,0.156932837,-0.111430926,15.15693284
459,003o0000005Be7b,3,0.1972,0.27958,460,5.5,-4,0.3863704,0.2248236,0.038783704,0.196935785,5.794690114,0.173902188,-0.092421494,15.17390219
460,003o0000005BenK,3,0.28162,0.38683,461,5.5,-4.5,0.3863704,0.2248236,0.03721872,0.192921538,5.678781478,0.158743757,-0.109631836,15.15874376
461,003o0000005Be7q,3,0.33108,0.41685,462,5.5,-5,0.3863704,0.2248236,0.039931167,0.199827842,5.878140808,0.183658745,-0.078744091,15.18365875
462,003o0000005Be7w,3,0.22474,0.31459,463,5.5,-5.5,0.3863704,0.2248236,0.034182393,0.184884809,5.446456934,0.123853491,-0.137268734,15.12385349
463,003o0000005Be81,3,0.26589,0.34994,464,5,-5.5,0.3863704,0.2248236,0.03016964,0.1736941,5.122357053,0.069231002,-0.159300686,15.069231
464,003o0000005Be8p,3,0.21745,0.30978,465,4.5,-5.5,0.3863704,0.2248236,0.035751691,0.189081177,5.567809778,0.142727356,-0.12401852,15.14272736
465,003o0000005Be94,3,0.27381,0.37109,466,4,-5.5,0.3863704,0.2248236,0.034063703,0.184563548,5.437162485,0.122359338,-0.138173427,15.12235934
