,idOriginal,newClusters,xs,ys,point,xVal,yVal,centerX,centerY,distNoSqrt,dist,theta,spiralX,spiralY
139,003o0000005Be6v,0,-0.50585,-0.17698,140.0,-0.5,-3.0,-0.33214761,-0.11164283,0.03444146607532102,0.18558412129091492,4.255889562418721,-0.0818070930223935,-0.16658050788296475
140,003o0000005Be9q,0,-0.18930999999999998,-0.01744,141.0,-1.0,-3.0,-0.33214761,-0.11164283,0.029276756010521002,0.17110451779693311,3.9486833949120106,-0.11833633807992186,-0.12358506018267515
141,003o0000005Be8s,0,-0.41705,0.020880000000000003,142.0,-1.5,-3.0,-0.33214761,-0.11164283,0.024770716298921,0.15738715417377938,3.6541252807780285,-0.13716374515588298,-0.077180459403485
142,003o0000005Be8b,0,-0.43933,0.01108,143.0,-2.0,-3.0,-0.33214761,-0.11164283,0.026548957729321004,0.16293850904350698,3.77374998583049,-0.13145139950980647,-0.09627817663538435
143,003o0000005Be9p,0,-0.22948000000000002,-0.14432,144.0,-2.5,-3.0,-0.33214761,-0.11164283,0.011608435582320994,0.10774245023351285,2.5581028916948476,-0.0899159325409717,0.059359587747965535
144,003o0000005Be3L,0,-0.2035,-0.10240999999999999,145.0,-3.0,-3.0,-0.33214761,-0.11164283,0.016635452708520997,0.12897849707808273,3.0328309749212488,-0.12821639882046953,0.014000277926930565
145,003o0000005BebU,0,-0.29186,-0.32466999999999996,146.0,-3.0,-2.5,-0.33214761,-0.11164283,0.04700366667772098,0.21680329028342946,4.9056791501375265,0.041645489841780466,-0.21276588037925429
146,003o0000005EQHv,0,-0.23456,-0.22923000000000002,147.0,-3.0,-2.0,-0.33214761,-0.11164283,0.023350084174121002,0.1528073433252506,3.5550033918390596,-0.13993423215471432,-0.06138806761408544
147,003o0000005EQIb,0,-0.20471,-0.21766,148.0,-3.0,-1.5,-0.33214761,-0.11164283,0.02747998477732099,0.16577088036600696,3.83456420189515,-0.12753601109851945,-0.10589877549055662
148,003o0000005EQJP,0,-0.52142,0.19030999999999998,149.0,-3.0,-1.0,-0.33214761,-0.11164283,0.12699954916132097,0.3563699610816279,7.62029962405527,0.08252139146900331,0.34668396142789826
149,003o0000005EQKx,0,-0.23571999999999999,-0.118,150.0,-3.0,-0.5,-0.33214761,-0.11164283,0.009338697580720999,0.09663693693780344,2.306204164161382,-0.0648327204282414,0.07166181648963757
150,003o0000005EQCU,0,-0.27808,0.0748,151.0,-3.0,0.0,-0.33214761,-0.11164283,0.037684235309521,0.19412427800128712,4.435327374552792,-0.053098910801329204,-0.1867210244756425
151,003o0000005EQJz,0,-0.26276,0.09581,152.0,-3.0,0.5,-0.33214761,-0.11164283,0.047851317096521,0.2187494390770431,4.945632077133413,0.050560435788133185,-0.2128261248752959
152,003o0000005Be8o,0,-0.15357,0.0874,153.0,-3.0,1.0,-0.33214761,-0.11164283,0.071508010967721,0.2674098183831719,5.924382618684459,0.2503806088777033,-0.09390187253591661
153,003o0000005Be8h,0,-0.30499,0.19251,154.0,-3.0,1.5,-0.33214761,-0.11164283,0.09324647977792098,0.30536286574814725,6.662026504206016,0.28371075622029457,0.1129366485372645
154,003o0000005Be9k,0,-0.10471,0.07244,155.0,-3.0,2.0,-0.33214761,-0.11164283,0.08561435474332099,0.2925993074894761,6.416378952411433,0.29000770635651957,0.0388572386712143
155,003o0000005Be7E,0,-0.5151600000000001,-0.06999,156.0,-3.0,2.5,-0.33214761,-0.11164283,0.03522849314052103,0.18769254950722214,4.300309768392826,-0.0751737478349261,-0.17198081514218955
156,003o0000005Be7l,0,-0.31678,-0.2683,157.0,-3.0,3.0,-0.33214761,-0.11164283,0.024777632349520993,0.15740912409870336,3.654599834956529,-0.13714624519498553,-0.07725632516783275
157,003o0000005Be6c,0,-0.35056,-0.38269000000000003,158.0,-2.5,3.0,-0.33214761,-0.11164283,0.073805584470521,0.2716718323097207,6.008310954117248,0.26147308401920083,-0.07373880121082073
158,003o0000005Be6d,0,-0.44156999999999996,-0.16697,159.0,-2.0,3.0,-0.33214761,-0.11164283,0.015034355173520997,0.12261466133183664,2.891512089932804,-0.1188004241357702,0.030344923771235648
159,003o0000005Be8G,0,-0.57068,-0.13185999999999998,160.0,-1.5,3.0,-0.33214761,-0.11164283,0.05730643504192099,0.2393876250809991,5.365435172284386,0.14545398407954843,-0.19013041197374886
160,003o0000005Be9h,0,-0.50166,0.02105,161.0,-1.0,3.0,-0.33214761,-0.11164283,0.046341837496921,0.2152715436301812,4.87418861303691,0.034679081946578774,-0.21245987567600497
161,003o0000005Be8N,0,-0.32343,0.13153,162.0,-0.5,3.0,-0.33214761,-0.11164283,0.059209021974321,0.24332904054863858,5.4448123084952105,0.16270767565015243,-0.18092880991938734
162,003o0000005Be6e,0,-0.48578999999999994,-0.27835,163.0,0.0,3.0,-0.33214761,-0.11164283,0.05139726453432099,0.22670964808388944,5.10838755244236,0.08744863896059121,-0.20916500682059885
163,003o0000005Be6g,0,-0.51159,-0.01923,164.0,0.5,3.0,-0.33214761,-0.11164283,0.040739702477521005,0.20184078497053315,4.596359222811164,-0.023367023544115822,-0.20048362698287792
164,003o0000005Be7N,0,-0.52537,-0.25961999999999996,165.0,1.0,3.0,-0.33214761,-0.11164283,0.059232134838520994,0.243376528939257,5.445767153958359,0.16291214843315538,-0.18080864672745753
165,003o0000005Be7O,0,-0.49777,-0.24824000000000002,166.0,1.5,3.0,-0.33214761,-0.11164283,0.046089562921321006,0.21468479899918627,4.86211546110194,0.032024033168474325,-0.2122828872541201
166,003o0000005Be7T,0,-0.26411999999999997,-0.09913,167.0,2.0,3.0,-0.33214761,-0.11164283,0.004784326636921002,0.06916882706046852,1.6720387367708287,-0.006990861697913347,0.068814638629013
167,003o0000005Be9Z,0,-0.15458,-0.18165,168.0,2.5,3.0,-0.33214761,-0.11164283,0.036431259972520995,0.19086974609015697,4.367097980719033,-0.06460378136520316,-0.17960404061667995
168,003o0000005Be9W,0,-0.39149,-0.00045,169.0,3.0,3.0,-0.33214761,-0.11164283,0.015885364694321003,0.12603715600695298,2.9676131850761256,-0.12413446241321056,0.021817422755775202
169,003o0000005Be9d,0,-0.34381999999999996,-0.1126,170.0,3.5,3.0,-0.33214761,-0.11164283,0.00013716086272099948,0.011711569609621055,0.29108799937389684,0.011218889554641242,0.0033611575211169612
170,003o0000005Be9O,0,-0.37898000000000004,0.08709,171.0,3.5,2.5,-0.33214761,-0.11164283,0.041688010472921005,0.2041764199728289,4.64489660922635,-0.013769891012606545,-0.20371156220112283
171,003o0000005Be88,0,-0.47947,-0.0887,172.0,3.5,2.0,-0.33214761,-0.11164283,0.022230260043721008,0.14909815573547852,3.474435557895611,-0.14091524615176457,-0.04871502279285733
172,003o0000005Be8D,0,-0.26682,0.01931,173.0,3.5,1.5,-0.33214761,-0.11164283,0.021416340313320997,0.1463432277671946,3.414426853015743,-0.14093014637801846,-0.0394339213773027
173,003o0000005Be8Q,0,-0.22674,0.028610000000000003,174.0,3.5,1.0,-0.33214761,-0.11164283,0.030781620568920996,0.17544691666974657,4.04121074730484,-0.1091120306053952,-0.1373906304887211
174,003o0000005Be7o,0,-0.49005,0.07669,175.0,3.5,0.5,-0.33214761,-0.11164283,0.060402419623521,0.24576903715383067,5.493825993584809,0.17309520287444927,-0.17447197587399024
175,003o0000005Be9L,0,-0.36,0.00016999999999999999,176.0,3.5,0.0,-0.33214761,-0.11164283,0.013277864581321002,0.11522961677156182,2.7265079508697627,-0.10544456729438638,0.04646835277283482
176,003o0000005Be7x,0,-0.54972,0.08914,177.0,3.5,-0.5,-0.33214761,-0.11164283,0.087651489713121,0.29605994277024544,6.4832212249505226,0.2901563421469902,0.05882845251236631
177,003o0000005Be9U,0,-0.22618000000000002,-0.38221,178.0,3.5,-1.0,-0.33214761,-0.11164283,0.08443572785092097,0.2905782645879092,6.377259626357495,0.289293407031423,0.027295649819565962
178,003o0000005Be80,0,-0.33614,0.0636,179.0,3.5,-1.5,-0.33214761,-0.11164283,0.030725988644321005,0.17528830150446723,4.037837012051849,-0.10947586567815074,-0.13689785782962605
179,003o0000005Be89,0,-0.21481,-0.48716000000000004,180.0,3.5,-2.0,-0.33214761,-0.11164283,0.15478125968532105,0.39342249514398775,8.294073688782664,-0.16760693329387702,0.3559342293137075
180,003o0000005Be8w,0,-0.51589,0.13932,181.0,3.5,-2.5,-0.33214761,-0.11164283,0.09674360792452097,0.3110363450218012,6.770448188151039,0.27483722320663945,0.14563004039203173
181,003o0000005Be7s,0,-0.48466000000000004,0.26135,182.0,3.5,-3.0,-0.33214761,-0.11164283,0.16238368033492107,0.40296858479901515,8.464760235550756,-0.23110468586051708,0.3301125633904786
182,003o0000005Be7v,0,-0.45318,0.12836,183.0,3.5,-3.5,-0.33214761,-0.11164283,0.07225019783712101,0.268793969123418,5.951670466855175,0.25415824093895956,-0.08748592115269058
183,003o0000005Be9M,0,-0.24834,-0.17354,184.0,3.0,-3.5,-0.33214761,-0.11164283,0.010854975147920996,0.10418721201721926,2.47773773952638,-0.08206022936242346,0.06419574678206845
184,003o0000005Be8r,0,-0.30324,-0.22233000000000003,185.0,2.5,-3.5,-0.33214761,-0.11164283,0.013087299518521006,0.11439973565756613,2.7078976569342554,-0.10380851797326011,0.04807380903065973
185,003o0000005Bdzb,0,-0.15567999999999999,-0.40553,186.0,2.0,-3.5,-0.33214761,-0.11164283,0.11751048606972099,0.34279802518351965,7.368887886301559,0.15984373461240214,0.30324984183817955
186,003o0000005Be84,0,-0.28826,-0.22915,187.0,1.5,-3.5,-0.33214761,-0.11164283,0.015734057312920997,0.12543547071271746,2.9542511459063268,-0.12324070674529213,0.023362052860181386
187,003o0000005Be8u,0,-0.29858,-0.37888,188.0,1.0,-3.5,-0.33214761,-0.11164283,0.072542489470721,0.2693371297662485,5.962370478595302,0.2555952222054622,-0.08493274902216096
188,003o0000005Be98,0,-0.3655,-0.23961999999999997,189.0,0.5,-3.5,-0.33214761,-0.11164283,0.017490537959920994,0.13225179756782512,3.105209776493719,-0.1321642754618092,0.004810639414466185
189,003o0000005Be8x,0,-0.21635,-0.58722,190.0,0.0,-3.5,-0.33214761,-0.11164283,0.239582731106921,0.48947189000689406,9.960540522325372,-0.4208868900598811,-0.24987388195376192
190,003o0000005Be8a,0,-0.4813,-0.36959000000000003,191.0,-0.5,-3.5,-0.33214761,-0.11164283,0.08878317795372101,0.29796506163260317,6.519942521037738,0.2896529344612419,0.069888164317805
191,003o0000005Be9H,0,-0.28586999999999996,-0.50389,192.0,-1.0,-3.5,-0.33214761,-0.11164283,0.155999459560321,0.3949676690063644,8.321780966630744,-0.1781000635199108,0.35253344087408894
192,003o0000005Be7n,0,0.03149,-0.23238000000000003,193.0,-1.5,-3.5,-0.33214761,-0.11164283,0.146809775626121,0.38315763808923475,8.109225722450725,-0.09674025220548259,0.37074398070547365
193,003o0000005Be8g,0,-0.07241,-0.15261,194.0,-2.0,-3.5,-0.33214761,-0.11164283,0.06914193506632098,0.26294854071913193,5.836227471199805,0.23711809849793322,-0.11365272733659064
194,003o0000005Be9n,0,-0.29205,-0.01618,195.0,-2.5,-3.5,-0.33214761,-0.11164283,0.010720970239321,0.10354211819023697,2.4631278451766736,-0.08061138247749032,0.06498288431878634
195,003o0000005Be96,0,-0.15397,-0.22007,196.0,-3.0,-3.5,-0.33214761,-0.11164283,0.04350371189952099,0.20857543455431418,4.736058480009368,0.004936415205940145,-0.20851701058771094
196,003o0000005Beph,0,-0.471,-0.17194,197.0,-3.5,-3.5,-0.33214761,-0.11164283,0.022915734918721,0.15137944021141378,3.5240184190316506,-0.14044411311728375,-0.05649058336944844
197,003o0000005Cue6,0,-0.43513,-0.32936,198.0,-3.5,-3.0,-0.33214761,-0.11164283,0.058006138762921,0.24084463615144308,5.394807648016221,0.1518939377708353,-0.1869073846357886
198,003o0000005Bens,0,-0.412,-0.3237,199.0,-3.5,-2.5,-0.33214761,-0.11164283,0.051344647537120994,0.22659357346827158,5.106021872271136,0.08690905725867648,-0.20926409941394414
199,003o0000005EQHe,0,-0.30553,-0.08098,200.0,-3.5,-2.0,-0.33214761,-0.11164283,0.001648706305720998,0.04060426462480263,0.9950392025518234,0.0221078042683132,0.03405805772728313
200,003o0000005Cuim,0,-0.34263000000000005,-0.15001,201.0,-3.5,-1.5,-0.33214761,-0.11164283,0.0015819202339210018,0.039773360857752536,0.9750691788153999,0.022317262042039352,0.0329220298412469
201,003o0000005EQNf,0,-0.45023,-0.19906,202.0,-3.5,-1.0,-0.33214761,-0.11164283,0.021585212438921007,0.14691906764923676,3.4269818907734306,-0.14097650621459112,-0.0413622670370999
202,003o0000005EQJZ,0,-0.36344,-0.19303,203.0,-3.5,-0.5,-0.33214761,-0.11164283,0.007603085112521002,0.08719567140931367,2.090040060881896,-0.043268558145716236,0.0757028202150473
203,003o0000005Be73,0,-0.28149,-0.13992000000000002,204.0,-3.5,0.0,-0.33214761,-0.11164283,0.003365791794120997,0.058015444444742444,1.4098732775854954,0.009295779736756795,0.05726587354792292
204,003o0000005Be75,0,-0.41231999999999996,-0.29036999999999996,205.0,-3.5,0.5,-0.33214761,-0.11164283,0.03837101341452098,0.19588520468509352,4.4721667054258525,-0.046604718901741886,-0.19026038366042103
205,003o0000005Be76,0,-0.41633000000000003,-0.2668,206.0,-3.5,1.0,-0.33214761,-0.11164283,0.031160422188521004,0.17652314915761333,4.064090132094211,-0.10659019758648318,-0.1407087487223004
206,003o0000005Be77,0,-0.47953999999999997,-0.29914,207.0,-3.5,1.5,-0.33214761,-0.11164283,0.056879705387921004,0.2384946653238202,5.347416564231606,0.14147496895501963,-0.1920014024612769
207,003o0000005Be79,0,-0.48807,-0.13329000000000002,208.0,-3.5,2.0,-0.33214761,-0.11164283,0.024780391672321007,0.1574178886668253,3.6547891486303725,-0.13713925257160095,-0.07728659053434594
208,003o0000005Be7B,0,-0.37715,-0.36469,209.0,-3.5,2.5,-0.33214761,-0.11164283,0.066058085350721,0.25701767517180796,5.718549772572297,0.2171243387055866,-0.13753220311033598
209,003o0000005Be7C,0,-0.38666,-0.18774000000000002,210.0,-3.5,3.0,-0.33214761,-0.11164283,0.008762379945521006,0.09360758487174534,2.2370485523653225,-0.05785361048996743,0.07358899169574304
210,003o0000005Be7D,0,-0.3677,-0.05533,211.0,-3.5,3.5,-0.33214761,-0.11164283,0.004435107257321004,0.06659660094419988,1.6118208091324595,-0.002731324788404291,0.06654056749247975
211,003o0000005Be7F,0,-0.30441,-0.11245,212.0,-3.0,3.5,-0.33214761,-0.11164283,0.0007700265319209982,0.02774935191893674,0.6842829053312577,0.021502210648938754,0.017540851436850576
212,003o0000005Be7I,0,-0.25584,-0.30082,213.0,-2.5,3.5,-0.33214761,-0.11164283,0.04161085299312099,0.2039873843969793,4.640971718903383,-0.01455583950836482,-0.20346739426583246
213,003o0000005Be7H,0,-0.1971,-0.32795,214.0,-2.0,3.5,-0.33214761,-0.11164283,0.06502664876012101,0.2550032328424897,5.678453713763518,0.20977961502288267,-0.14497986715738215
214,003o0000005Be7K,0,-0.23844,-0.41148999999999997,215.0,-1.5,3.5,-0.33214761,-0.11164283,0.09868944152892095,0.31414875700680556,6.829728073613427,0.26838560032898584,0.16327464918036366
215,003o0000005Be7L,0,-0.27557,-0.42344,216.0,-1.0,3.5,-0.33214761,-0.11164283,0.10041850117332098,0.31688878360289274,6.881799310613557,0.2617873425811197,0.17856620183460375
216,003o0000005EQFg,0,0.54182,-0.06777000000000001,217.0,-0.5,3.5,-0.33214761,-0.11164283,0.7657442085413211,0.8750681165151208,15.716124689264085,-0.8750389730592356,-0.007141720294123708
217,003o0000005Be0X,1,0.08427,-0.03095,218.0,0.0,3.5,0.22142381,0.00219667,0.019909869329604996,0.14110233637188646,3.299868923244796,-0.13933861900103872,-0.022240022133270615
218,003o0000005Be0E,1,0.03215,-0.08435,219.0,0.5,3.5,0.22142381,0.00219667,0.04331490124000499,0.20812232278159157,4.726683874172609,0.002974985176586346,-0.20810105887093433
219,003o0000005BdyE,1,0.14645,0.03598,220.0,1.0,3.5,0.22142381,0.00219667,0.006762385571805,0.08223372527014083,1.9756792340363833,-0.03239278025666588,0.0755850075018079
220,003o0000005Bdzo,1,0.23326,0.09099,221.0,1.5,3.5,0.22142381,0.00219667,0.008024350846205,0.08957874103940622,2.144778635731909,-0.04863950697440414,0.07522332887802753
221,003o0000005Be0O,1,0.26014,0.018359999999999998,222.0,2.0,3.5,0.22142381,0.00219667,0.0017601966048049987,0.04195469705295223,1.027461636736852,0.021690298132868848,0.035912777276510724
222,003o0000005BdxY,1,0.49501000000000006,-0.18916,223.0,2.5,3.5,0.22142381,0.00219667,0.11146677851220504,0.33386640818178315,7.2020449671735225,0.2025657705490874,0.2653938339789746
223,003o0000005Bdxl,1,0.23694,-0.07904,224.0,3.0,3.5,0.22142381,0.00219667,0.006840148704805,0.082705191522691,1.9865679075307316,-0.033404287468860656,0.07565911897122989
224,003o0000005BdxN,1,0.34496,0.17698,225.0,3.5,3.5,0.22142381,0.00219667,0.04581040268560499,0.21403364848921533,4.848710232384591,0.029087049442365637,-0.2120479809862437
225,003o0000005Bdxq,1,0.43222,0.08101,226.0,4.0,3.5,0.22142381,0.00219667,0.050646574704205,0.22504793868019543,5.07449942118691,0.0797229176930257,-0.21045386928901083
226,003o0000005Bdxe,1,0.29725,0.06895,227.0,4.0,3.0,0.22142381,0.00219667,0.010205618156005002,0.10102285957150986,2.405990501965017,-0.07490105790253779,0.06778974613527979
227,003o0000005Be3V,1,-0.39881,0.25579,228.0,4.0,2.5,0.22142381,0.00219667,0.448999556087605,0.6700742914689423,12.821702783718534,0.6483501171526954,0.16923853484266274
228,003o0000005Be0Y,1,0.41631999999999997,-0.010459999999999999,229.0,4.0,2.0,0.22142381,0.00219667,0.03814471617200499,0.19530672331490534,4.460070616970974,-0.04875824212595583,-0.18912257928864987
229,003o0000005BdxU,1,-0.03488,-0.5039399999999999,230.0,4.0,1.5,0.22142381,0.00219667,0.32186597173920495,0.5673323291856414,11.234375519421356,0.134195681083742,-0.5512327012412049
230,003o0000005Be3N,1,0.14311,0.07467,231.0,4.0,1.0,0.22142381,0.00219667,0.011385436398005003,0.10670256040979055,2.534623195988642,-0.08764338645981089,0.060861097655737696
231,003o0000005Be2d,1,0.0916,0.02426,232.0,4.0,0.5,0.22142381,0.00219667,0.017341012173604994,0.13168527698116064,3.0926979314239476,-0.13152789874722604,0.006436149838564373
232,003o0000005Be3Z,1,0.07859,-0.13588,233.0,4.0,0.0,0.22142381,0.00219667,0.039466664077405005,0.1986621858266062,4.530152243683809,-0.03600349291686861,-0.1953724969774149
233,003o0000005Be3Y,1,0.17276,-0.0188,234.0,4.0,-0.5,0.22142381,0.00219667,0.002809026554805,0.05300025051643624,1.2910867764789251,0.014632123590830312,0.050940431034961486
234,003o0000005BefY,1,0.37825,0.07681,235.0,4.0,-1.0,0.22142381,0.00219667,0.030161602883604994,0.17367096154396391,4.003410271632619,-0.11307002915600427,-0.13182098235965828
235,003o0000005Beg3,1,0.41781,-0.11665,236.0,4.0,-1.5,0.22142381,0.00219667,0.05269206659280501,0.22954752578236387,5.166155912193206,0.10062315941805412,-0.20631782855956454
236,003o0000005BelE,1,0.47689,-0.05197,237.0,4.0,-2.0,0.22142381,0.00219667,0.068197002372005,0.26114555782552573,5.800512019836571,0.23131158065158144,-0.12121037508593037
237,003o0000005BelS,1,0.28412,-0.23929,238.0,4.0,-2.5,0.22142381,0.00219667,0.06224662402820501,0.24949273341763886,5.568441392095841,0.18843215882326167,-0.16352353209679057
238,003o0000005Bep8,1,0.45627,-0.03261,239.0,4.0,-3.0,0.22142381,0.00219667,0.05636423723400501,0.2374115355959036,5.325543162957155,0.13661845049955848,-0.19416394159860037
239,003o0000005CufZ,1,0.42583000000000004,0.20795999999999998,240.0,4.0,-3.5,0.22142381,0.00219667,0.084120438483005,0.2900352366230783,6.3667383303053935,0.2890234418413075,0.02420513476949324
240,003o0000005CugD,1,0.42071000000000003,-0.07856,241.0,4.0,-4.0,0.22142381,0.00219667,0.04623662527420501,0.2150270338218081,4.869158165102105,0.03357170454194198,-0.21239012672050828
241,003o0000005Cugm,1,0.19216,-0.03277,242.0,3.5,-4.0,0.22142381,0.00219667,0.002079038586605,0.045596475594118016,1.1146878155079472,0.020083322237511587,0.04093529961426046
242,003o0000005CuiH,1,0.21198000000000003,0.0071400000000000005,243.0,3.0,-4.0,0.22142381,0.00219667,0.00011362205880499943,0.01065936484059906,0.26507385809941425,0.010287066847721073,0.0027925462351619974
243,003o0000005EQCP,1,0.4225,0.28518000000000004,244.0,2.5,-4.0,0.22142381,0.00219667,0.12051119924280501,0.3471472299224135,7.4497298387630275,0.13654375783500294,0.31916610321132327
244,003o0000005EQDo,1,0.45855,-0.07007000000000001,245.0,2.0,-4.0,0.22142381,0.00219667,0.061451301576805006,0.24789373041044221,5.5364278601724015,0.18192803578007608,-0.16838494996290002
245,003o0000005EQEL,1,0.37722,0.0261,246.0,1.5,-4.0,0.22142381,0.00219667,0.024843822003605003,0.15761923107160813,3.6591377269657657,-0.13697684405099803,-0.07798183248317246
246,003o0000005EQHR,1,0.29617,-0.01565,247.0,1.0,-4.0,0.22142381,0.00219667,0.005905496549604998,0.07684722863971738,1.8509384781135112,-0.021247664003505872,0.07385142736602401
247,003o0000005EQIm,1,0.29696999999999996,0.17373,248.0,0.5,-4.0,0.22142381,0.00219667,0.03513091012440499,0.18743241481772832,4.294833536732571,-0.07600893104171606,-0.17132878487370604
248,003o0000005EQIT,1,0.33412,0.08163,249.0,0.0,-4.0,0.22142381,0.00219667,0.019010085155404994,0.13787706537131184,3.2291075738580775,-0.13734941161125983,-0.012050903926499542
249,003o0000005EQIt,1,0.38145999999999997,0.26873,250.0,-0.5,-4.0,0.22142381,0.00219667,0.096651598110605,0.3108884013767722,6.767626908757165,0.27511607136442473,0.14478516977788078
250,003o0000005EQKX,1,0.40514,-0.05487,251.0,-1.0,-4.0,0.22142381,0.00219667,0.037008243293005005,0.19237526684323275,4.398683506864458,-0.059364194992057535,-0.18298670893250682
251,003o0000005EQLu,1,0.5741,-0.0187,252.0,-1.5,-4.0,0.22142381,0.00219667,0.12481716581000504,0.35329472938328,7.5635539863109305,0.10117018165636216,0.3384992764447566
252,003o0000005EQNM,1,0.49605,-0.11444000000000001,253.0,-2.0,-4.0,0.22142381,0.00219667,0.08902365702260501,0.29836832442906036,6.527708526780006,0.28949272035062756,0.07223310796718066
253,003o0000005EQNq,1,0.50264,0.00798,254.0,-2.5,-4.0,0.22142381,0.00219667,0.07911599242400498,0.2812756520284061,6.196404619987579,0.28021718887273495,-0.02437866863196114
254,003o0000005EQNU,1,0.25882,-0.12564,255.0,-3.0,-4.0,0.22142381,0.00219667,0.017740689223205,0.13319417863857638,3.126008796532276,-0.13317800542316016,0.0020755950264244975
255,003o0000005EQO8,1,0.2269,0.11120999999999999,256.0,-3.5,-4.0,0.22142381,0.00219667,0.011913894774604998,0.10915078916162264,2.5898666927778247,-0.09295511677153392,0.05721224554757043
256,003o0000005EQOR,1,0.2411,-0.15594,257.0,-4.0,-4.0,0.22142381,0.00219667,0.025394358851605,0.1593560756658026,3.6966185951146424,-0.13543462047069255,-0.08397512982761307
257,003o0000005EQLi,1,0.3691,0.15971,258.0,-4.0,-3.5,0.22142381,0.00219667,0.04661870622060499,0.21591365454876862,4.8873943312602455,0.03759346195522777,-0.21261570459123152
258,003o0000005Bel9,1,0.2271,-0.0319,259.0,-4.0,-3.0,0.22142381,0.00219667,0.0011948020380049998,0.034565908609567896,0.8495481692024841,0.022824648229309234,0.025958379595292364
259,003o0000005EQLs,1,0.36664,0.23044,260.0,-4.0,-2.5,0.22142381,0.00219667,0.073182759527605,0.2705231219833251,5.985718068338855,0.2586422621489454,-0.07929022485830892
260,003o0000005CufB,1,-0.13054000000000002,-0.04034,261.0,-4.0,-2.0,0.22142381,0.00219667,0.125687891844405,0.35452488184104225,7.586268803377982,0.09378120263344389,0.34189615071982005
261,003o0000005EQKQ,1,0.21023000000000003,-0.0855,262.0,-4.0,-1.5,0.22142381,0.00219667,0.007816007311405,0.08840818577148273,2.1179062205162977,-0.045991809217205956,0.07550338268139468
262,003o0000005Cumt,1,0.14901,-0.058179999999999996,263.0,-4.0,-1.0,0.22142381,0.00219667,0.008889102159005,0.09428203518701216,2.252461814772328,-0.05940590255678565,0.07321230019893302
263,003o0000005EQNx,1,0.47731,-0.13915,264.0,-4.0,-0.5,0.22142381,0.00219667,0.085456623352805,0.2923296484327325,6.4111629665503145,0.2899389854122452,0.03730962464194529
264,003o0000005Cuge,1,0.18686,-0.13427999999999998,265.0,-4.0,0.0,0.22142381,0.00219667,0.019820538416005,0.1407854339624842,3.292925058266871,-0.13917640966129505,-0.02122417041479771
265,003o0000005Bei6,1,0.0133,0.02482,266.0,-4.0,0.5,0.22142381,0.00219667,0.04382733534920499,0.20934979185374175,4.752071326838626,0.008305310856807984,-0.20918498311488995
266,003o0000005BedO,1,0.25276,0.15735,267.0,-4.0,1.0,0.22142381,0.00219667,0.025054512613804994,0.15828617316052906,3.6735368925391874,-0.13641459540724937,-0.08028431212684985
267,003o0000005Cujs,1,0.31182,0.16592,268.0,-4.0,1.5,0.22142381,0.00219667,0.034976799952805,0.1870208543259414,4.286167110207007,-0.07732071344531166,-0.17028889342852924
268,003o0000005EQOL,1,0.16785,0.21056999999999998,269.0,-4.0,2.0,0.22142381,0.00219667,0.04628959777320499,0.21515017493184846,4.871691748037995,0.034129238072746454,-0.21242597035621325
269,003o0000005Bebp,1,0.28685,0.13323,270.0,-4.0,2.5,0.22142381,0.00219667,0.021450319908804992,0.14645927730534858,3.4169575886110755,-0.14094157584618494,-0.03982200530861158
270,003o0000005Bebp,1,0.28685,0.13323,271.0,-4.0,3.0,0.22142381,0.00219667,0.021450319908804992,0.14645927730534858,3.4169575886110755,-0.14094157584618494,-0.03982200530861158
271,003o0000005Cufb,1,0.27409,0.04734,272.0,-4.0,3.5,0.22142381,0.00219667,0.004811647812605001,0.0693660422152295,1.6766497243715792,-0.007328926632552354,0.06897778372070001
272,003o0000005Be8d,1,0.2043,0.07561,273.0,-4.0,4.0,0.22142381,0.00219667,0.005682741890604999,0.07538396308635543,1.8169443192971222,-0.018368800868911423,0.07311175722989618
273,003o0000005Be8j,1,0.35474,-0.13691,274.0,-3.5,4.0,0.22142381,0.00219667,0.037123872154605005,0.19267556190291754,4.404978866645731,-0.058301925725977706,-0.18364301677778982
274,003o0000005Be9G,1,0.18506,-0.30044,275.0,-3.0,4.0,0.22142381,0.00219667,0.092911280706405,0.3048135179194076,6.6515033104424015,0.2843709745299659,0.10974711636887091
275,003o0000005Be7P,1,0.38959,0.2115,276.0,-2.5,4.0,0.22142381,0.00219667,0.07208775140820499,0.26849162260339704,5.945712396497666,0.25334719314657017,-0.08889854404296754
276,003o0000005Be9e,1,0.25778,-0.19946,277.0,-2.0,4.0,0.22142381,0.00219667,0.041987185106805006,0.2049077477959411,4.660075154155621,-0.010714619568737524,-0.20462742248853702
277,003o0000005Be4h,1,-0.04954,-0.06829,278.0,-1.5,4.0,0.22142381,0.00219667,0.07838975697740502,0.27998170829074714,6.171144685789082,0.2782262265299238,-0.031303735373347415
278,003o0000005EQJL,1,0.42825,0.10243,279.0,-1.0,4.0,0.22142381,0.00219667,0.05282379331280501,0.2298342735816506,5.171985584525096,0.10195140558726856,-0.20598471839334412
279,003o0000005Be4e,1,-0.33407,-0.5263,280.0,-0.5,4.0,0.22142381,0.00219667,0.587882103149405,0.7667347019337295,14.22832604192453,-0.06979808202393559,0.7635511318144876
280,003o0000005Be2W,1,0.49459,0.32566999999999996,281.0,0.0,4.0,0.22142381,0.00219667,0.17925476258040496,0.4233848870477133,8.825943958117746,-0.3497131330917924,0.23865348755785495
